"id_componente";"tipo_componente";"codigo";"nivel";"nome";"unidade_responsavel";"ch_teorico";"ch_pratico";"ch_estagio";"ch_total";"ch_dedicada_docente";"ch_ead";"cr_max_ead";"permite_horario_flexivel";"qtd_unidades";"procedimentos_avaliacao";"equivalencia";"pre_requisito";"co_requisito";"ementa";"bibliografia";"objetivos";"conteudo";"competencias_habilidades";"referencias";"ano_programa";"periodo_programa";"modalidade";"curso_componente"
"72199";"MÓDULO";"DOD1555";"L";"PLANO NACIONAL DE PÓS-GRADUAÇÃO: FORMAÇÃO DO PROFESSOR DE EDUCAÇÃO SUPERIOR";"DEPARTAMENTO DE ODONTOLOGIA";"16";"12";"0";"28";"0";"0";"20";"false";"";"";"";"";"";"Princípios do Plano Nacional de Pós-graduação e sua relação com a formação do professor. Diferença entre as licenciaturas e o professor da educação superior. Educação dos profissionais de saúde.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72200";"MÓDULO";"DOD1556";"L";"LDB: DO CURRÍCULO MÍNIMO ÀS DCN DOS CURSOS DA ÁREA DA SAÚDE";"DEPARTAMENTO DE ODONTOLOGIA";"16";"12";"0";"28";"0";"0";"20";"false";"";"";"";"";"";"Lei de diretrizes e bases da educação. A educação superior na LDB. As DCN da área da saúde. Competências e habilidades gerais e específicas dos profissionais de saúde. Formação dos profissionais de saúde orientadas para a comunidade. 
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72201";"MÓDULO";"DOD1557";"L";"METODOLOGIA DA PESQUISA CIENTÍFICA";"DEPARTAMENTO DE ODONTOLOGIA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"O projeto de pesquisa: tipos de pesquisa, tema, problema e objetivos da pesquisa. Tipos de variáveis. Revisão de literatura. Desenhos de pesquisa qualitativa e epidemiológicos. Os instrumentos de coleta de dados e informações. Pesquisa eletrônica. A ética em pesquisa.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72202";"MÓDULO";"DOD1558";"L";"METODOLOGIA DA PESQUISA CIENTÍFICA";"DEPARTAMENTO DE ODONTOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"O projeto de pesquisa: tipos de pesquisa, tema, problema e objetivos da pesquisa. Tipos de variáveis. Revisão de literatura. Desenhos de pesquisa qualitativa e epidemiológicos. Os instrumentos de coleta de dados e informações. Pesquisa eletrônica. A ética em pesquisa.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72533";"MÓDULO";"PPG0203";"L";"CONTABILIDADE FINANCEIRA";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72534";"MÓDULO";"PPG0204";"L";"CONTABILIDADE PARA MICRO E PEQUENAS EMPRESAS";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72535";"MÓDULO";"PPG0205";"L";"CONTRATOS EMPRESARIAIS/ REDE SIM";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Princípios Contratuais; Formação Contratual; Técnica de Elaboração Contratual com os seguintes aspectos: (Garantias Contratuais,  Acordo de Confidencialidade, Cláusulas de Limitação de Responsabilidade); Conservação e Extinção Contratual; Mitigação de Riscos; Responsabilidade Contratual; Aspectos relacionados à legislação do REDESIM RN (Lei 11.598/2007, Lei Complementar 123/2006, Lei Complementar 128/2008, Decreto Estadual nº. 21.711/10); REDESIM, conceito, funcionamento; Serviços abrangentes e nova forma de consulta Prévia; principais melhorias relacionadas aos serviços contábeis.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72536";"MÓDULO";"PPG0206";"L";"SPED";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72537";"MÓDULO";"PPG0207";"L";"LEGISLAÇÃO TRABALHISTA E E-SOCIAL";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"12";"8";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72538";"MÓDULO";"PPG0208";"L";"METODOLOGIA DA PESQUISA";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Função da Metodologia da Pesquisa. Natureza da Ciência. Fundamentos da Ciência. Passos Formais para Elaboração de Projetos Científicos. Como Elaborar Trabalhos Científicos. A monografia: escolha do assunto.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72539";"MÓDULO";"PPG0209";"L";"ANÁLISE DAS DEMONSTRAÇÕES CONTÁBEIS";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Fundamentos de avaliação de empresas e da gestão baseada em valor, assim como os das demonstrações contábeis para efeito de análise. Métodos e técnicas usuais para cálculo e interpretação de indicadores das estruturas patrimonial e operacional. Indicadores financeiros e econômicos. Limitações das demonstrações contábeis para análise econômico-financeira.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72540";"MÓDULO";"PPG0210";"L";"MATEMÁTICA FINANCEIRA";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Juros simples e juros compostos. Uso de calculadoras e planilhas eletrônicas. Taxas equivalentes. Anuidades. Sistemas de amortização. Descontos. Taxas reais e aparentes. Séries de pagamentos uniformes e não uniformes. equivalência de fluxos de caixa. Valor presente líquido. Taxa interna de retorno.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72541";"MÓDULO";"PPG0211";"L";"CONTABILIDADE PUBLICA E GOVERNAMENTAL";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Controladoria Pública. Conceitos de Controladoria. Independência e Subordinação da Controladoria. Sistema de Controles Integrados. Apresentação de Modelos de Controles Integrados. Estrutura conceitual dos sistemas de Controles Internos. Controle Social. Estudo de Casos.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72542";"MÓDULO";"PPG0212";"L";"XXX";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72543";"MÓDULO";"PPG0213";"L";"XXXX";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72544";"MÓDULO";"PPG0214";"L";"XXXX";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72545";"MÓDULO";"PPG0215";"L";"XXXX";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xxx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72546";"MÓDULO";"PPG0216";"L";"XXXX";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xxx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72547";"MÓDULO";"PPG0217";"L";"XXXX";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xxx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72548";"MÓDULO";"PPG0218";"L";"XXXX";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xxx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72549";"MÓDULO";"PPG0219";"L";"XXXX";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xxx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72550";"MÓDULO";"PPG0220";"L";"XXXX";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xxx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72551";"MÓDULO";"PPG0221";"L";"XXXX";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"xxxx";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72591";"MÓDULO";"CON2324";"L";"CONTABILIDADE FINANCEIRA";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Noções Gerais da Contabilidade no que se refere às informações contábeis, objetivos e usuários; Estrutura conceitual para apresentação das demonstrações contábeis; Pressupostos básicos; Estrutura das demonstrações contábeis, Conceito de demonstrações contábeis de propósito geral (Balanço Patrimonial, Demonstração do Resultado do Exercício, Demonstração do Resultado Abrangente Total, Demonstração dos Fluxos de Caixa, Demonstração das Mutações do Patrimônio Líquido, Demonstração do Valor Adicionado, Notas Explicativas, Relatório da Administração, Relatório dos Auditores independentes).";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72592";"MÓDULO";"CON2325";"L";"SISTEMA PÚBLICO DE ESCRITURAÇÃO DIGITAL - SPED";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Conceituação Geral do Direito Tributário, Emenda Constitucional 87/2015, EC 87/2015 (Diferencial de Alíquota , Alíquota Interna);  Fundo de Combate à Pobreza; Impostos Diretos e Indiretos,  Classificação da Obrigação Tributária, Elementos da Obrigação Principal, Conceitos Fundamentais,  Não Cumulatividade, Base de Cálculo e Não Incidência do ICMS;  Crédito do ICMS (direito, vedação e estorno);  Benefícios Fiscais, Substituição Tributária,  Documentos Fiscais,  Escrituração Fiscal Digital (Obrigações, Perfis de contribuinte); Implantação da EFD (prazo e responsabilidade);  Retificação da EFD,  Infrações, Utilização da EFD, Programa Validador do SPED - Aplicação Prática. ";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72593";"MÓDULO";"CON2326";"L";"LEGISLAÇÃO TRABALHISTA E E-SOCIAL";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Aspectos da legislação trabalhista e previdenciária relacionada ao e-social; Conceitos fundamentais de eSocial; Conteúdo da eSocial; Mudanças na aplicação da legislação trabalhista e Previdenciária; e-Social x Reclamatórias Trabalhistas; Integração entre os departamentos da empresa; Eventos e Tabelas do e-social; Certificado digital.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72594";"MÓDULO";"CON2327";"L";"PRÁTICA EM TRIBUTOS FEDERAIS";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Regimes Tributários. IRPJ. CSLL. PIS. COFINS. ICMS. ISS. Lucro Real. Lucro Presumido. Simples.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72595";"MÓDULO";"CON2328";"L";"CONSULTORIA CONTABIL";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Consultoria em Contabilidade- conceitos e definições; desenvolvimento da consultoria - projeto e plano de negócios, estrutura, conquista de clientes; áreas de atuação e órgãos relacionados; perfil do profissional- aspectos associados à imagem e ao comportamento; divulgação dos serviços; honorários de consultoria.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72596";"MÓDULO";"CON2329";"L";"PRÁTICA EM TRIBUTOS ESTADUAIS E MUNICIPAIS";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"ICMS. ISS. BASES DE CÁLCULO. OBRIGAÇÕES ACESSÓRIAS";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72597";"MÓDULO";"CON2330";"L";"CONTABILIDADE PARA MICRO E PEQUENAS EMPRESAS";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Estoques: Mensuração; Custos de Estoque, Custos de Aquisição e Custos de Transformação; Técnicas para avaliar o custo; Ativo Imobilizado e Ativos Intangíveis: Reconhecimento, Mensuração e Divulgação; Irrecuperabilidade de Ativos. ";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72598";"MÓDULO";"CON2331";"L";"MATEMÁTICA FINANCEIRA";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Juros simples e juros compostos. Uso de calculadoras e planilhas eletrônicas. Taxas equivalentes. Anuidades. Sistemas de amortização. Descontos. Taxas reais e aparentes. Séries de pagamentos uniformes e não uniformes. equivalência de fluxos de caixa. Valor presente líquido. Taxa interna de retorno.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72599";"MÓDULO";"CON2332";"L";"FINANÇAS CORPORATIVAS";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Risco e retorno. VPL e orçamento de capital. Financiamento a longo prazo. Estrutura de capital. Política de dividendos.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72600";"MÓDULO";"CON2333";"L";"ANALISE DAS DEMONSTRAÇÕES CONTÁBEIS";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Fundamentos de avaliação de empresas e da gestão baseada em valor, assim como os das demonstrações contábeis para efeito de análise. Métodos e técnicas usuais para cálculo e interpretação de indicadores das estruturas patrimonial e operacional. Indicadores financeiros e econômicos. Limitações das demonstrações contábeis para análise econômico-financeira.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72601";"MÓDULO";"CON2334";"L";"CONTROLADORIA EMPRESARIAL";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Função e ambiente da controladoria, função do controller, gestão do processo decisório, modelos de avaliação de desempenho e ferramentas de gestão, contabilidade gerencial como sistema de informações, sistema de custeamento, métodos de avaliação da performance das empresas (EVA e MVA), formação de preço de venda, gestão e análise de orçamentos.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72602";"MÓDULO";"CON2335";"L";"CONTROLADORIA GOVERNAMENTAL";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Controladoria Pública. Conceitos de Controladoria. Independência e Subordinação da Controladoria. Sistema de Controles Integrados. Apresentação de Modelos de Controles Integrados. Estrutura conceitual dos sistemas de Controles Internos. Controle Social. Estudo de Casos.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72603";"MÓDULO";"CON2336";"L";"FISCALIZAÇÃO E NORMAS PROFISSIONAIS E ÉTICAS";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Normas Brasileiras de Contabilidade do profissional contábil, auditor e perito; Da Conduta do contador e do técnico no exercício de sua profissão, Legislação acerca da Fiscalização do registro das organizações contábeis e dos profissionais, Dos Trabalhos de Pericia e Auditoria Contábil; Da Emissão de Decores, Do cumprimento ao programa de educação continuada.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72604";"MÓDULO";"CON2337";"L";"AUDITORIA CONTÁBIL";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Origem da Auditoria. Auditoria Interna e Externa. Controles Internos. Questionários de avaliação. Teoria da prova. Relevância. Risco. Papéis de Trabalho. Testes e Procedimentos. Planejamento. Relatórios. Aplicação Avançada dos Conceitos de auditoria, em Caixa, Banco, Aplicações, Investimentos, Imobilizado, Obrigações, Patrimônio Líquido, Receitas. Despesas. Parecer e Relatórios de auditoria.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72605";"MÓDULO";"CON2338";"L";"PERICIA CONTABIL";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Introdução ao estudo da prova contábil. A perícia contábil, conceitos, tipos e finalidades. O perito judicial contábil. Técnicas de trabalho pericial. Quesitos. O laudo pericial. A perícia judicial contábil aplicada.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
"72606";"MÓDULO";"CON2339";"L";"EMPREENDORISMO CONTÁBIL";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"8";"12";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Aspectos relacionados à prática do empreendedorismo. Gerenciando recursos empresariais. Principais conceitos e características. A gestão empreendedora e suas implicações para as organizações. O papel e a importância do comportamento empreendedor nas organizações. O perfil dos profissionais empreendedores. Ética e responsabilidade social nas organizações. A busca de oportunidade dentro e fora do negócio. A iniciativa e tomada de decisão. A tomada de risco. A gestão empreendedora de pessoas nas organizações.";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE E GESTÃO EMPRESARIAL"
